cid,sellerid,brandname,InStock,priceRan,salesVol,Image
108578,300001,Celine,FALSE,4043,0,NULL
108579,300002,Dior,FALSE,2456,0,NULL
108580,300004,Chow Tai Fook,FALSE,3860,0,NULL
108581,300002,Lao Feng Xiang,FALSE,333,0,NULL
108582,300002,Bosideng,FALSE,3945,0,NULL
108583,300002,Pandora,FALSE,1720,0,NULL
108584,300001,Calvin Klein,FALSE,4888,0,NULL
108585,300004,Hermès,FALSE,2593,0,NULL
108586,300001,Tiffany & Co.,FALSE,2445,0,NULL
108587,300001,Rolex,FALSE,927,0,NULL
108588,300001,Dior,FALSE,1912,0,NULL
108589,300001,Chanel,FALSE,2434,0,NULL
108590,300003,Levi's,FALSE,906,0,NULL
108591,300002,Moncler,FALSE,3856,0,NULL
108592,300001,Bottega Veneta,FALSE,2846,0,NULL
108593,300004,Bulgari,FALSE,4398,0,NULL
108594,300001,Nike,FALSE,2104,0,NULL
108595,300002,Old Navy,FALSE,4485,0,NULL
108596,300002,Lululemon,FALSE,1754,0,NULL
108597,300001,Armani,FALSE,424,0,NULL
108598,300002,Moncler,FALSE,130,0,NULL
108599,300001,Tommy Hilfiger,FALSE,460,0,NULL
108600,300002,Pandora,FALSE,3933,0,NULL
108601,300001,Bottega Veneta,FALSE,4323,0,NULL
108602,300002,Tiffany & Co.,FALSE,570,0,NULL
108603,300002,Skechers,FALSE,3080,0,NULL
108604,300001,Bosideng,FALSE,2213,0,NULL
108605,300001,Calvin Klein,FALSE,563,0,NULL
108606,300003,Old Navy,FALSE,1904,0,NULL
108607,300001,Tommy Hilfiger,FALSE,2624,0,NULL
108608,300002,The North Face,FALSE,1493,0,NULL
108609,300002,Rolex,FALSE,3929,0,NULL
108610,300001,Prada,FALSE,2537,0,NULL
108611,300002,Fila,FALSE,1412,0,NULL
108612,300004,Prada,FALSE,228,0,NULL
108613,300004,Victoria's Secret,FALSE,2420,0,NULL
108614,300004,Lululemon,FALSE,3295,0,NULL
108615,300002,Anta,FALSE,2498,0,NULL
108616,300002,Calvin Klein,FALSE,2474,0,NULL
108617,300003,Fila,FALSE,3968,0,NULL
108618,300001,Cartier,FALSE,230,0,NULL
108619,300004,Anta,FALSE,4035,0,NULL
108620,300002,Anta,FALSE,3131,0,NULL
108621,300003,H&M,FALSE,2489,0,NULL
108622,300001,Anta,FALSE,1635,0,NULL
108623,300001,Ray-Ban,FALSE,3036,0,NULL
108624,300001,Fila,FALSE,2159,0,NULL
108625,300003,Bottega Veneta,FALSE,2040,0,NULL
108626,300002,Chanel,FALSE,2462,0,NULL
108627,300003,Primark / Penney's,FALSE,4241,0,NULL
108628,300001,Louis Vuitton,FALSE,517,0,NULL
108629,300001,Bottega Veneta,FALSE,1209,0,NULL
108630,300003,Puma,FALSE,2505,0,NULL
108631,300001,Dior,FALSE,1132,0,NULL
108632,300001,Anta,FALSE,1060,0,NULL
108633,300001,The North Face,FALSE,4674,0,NULL
108634,300003,ZARA,FALSE,4637,0,NULL
108635,300004,Li Ning,FALSE,926,0,NULL
108636,300003,Victoria's Secret,FALSE,2162,0,NULL
108637,300004,Anta,FALSE,2022,0,NULL
108638,300004,Tiffany & Co.,FALSE,334,0,NULL
108639,300002,Levi's,FALSE,898,0,NULL
108640,300002,Burberry,FALSE,4734,0,NULL
108641,300004,Ray-Ban,FALSE,2699,0,NULL
108642,300001,Tommy Hilfiger,FALSE,79,0,NULL
108643,300001,Burberry,FALSE,4468,0,NULL
108644,300002,Omega,FALSE,227,0,NULL
108645,300003,Dior,FALSE,4973,0,NULL
108646,300002,Lululemon,FALSE,945,0,NULL
108647,300001,Pandora,FALSE,598,0,NULL
108648,300004,Calvin Klein,FALSE,3629,0,NULL
108649,300001,Ray-Ban,FALSE,1310,0,NULL
108650,300004,Tiffany & Co.,FALSE,4897,0,NULL
108651,300003,Armani,FALSE,4699,0,NULL
108652,300001,Moncler,FALSE,2201,0,NULL
108653,300003,Lululemon,FALSE,1123,0,NULL
108654,300001,Burberry,FALSE,2646,0,NULL
108655,300001,Fila,FALSE,920,0,NULL
108656,300003,Anta,FALSE,467,0,NULL
108657,300003,Ray-Ban,FALSE,4539,0,NULL
108658,300002,Boss,FALSE,2023,0,NULL
108659,300003,COACH,FALSE,2803,0,NULL
108660,300002,Calvin Klein,FALSE,3523,0,NULL
108661,300001,COACH,FALSE,1749,0,NULL
108662,300001,Under Armour,FALSE,1057,0,NULL
108663,300003,The North Face,FALSE,355,0,NULL
108664,300003,Levi's,FALSE,4542,0,NULL
108665,300003,Bulgari,FALSE,106,0,NULL
108666,300003,Ralph Lauren,FALSE,1345,0,NULL
108667,300001,Skechers,FALSE,2405,0,NULL
108668,300003,Skechers,FALSE,1674,0,NULL
108669,300001,Boss,FALSE,3333,0,NULL
108670,300001,The North Face,FALSE,4329,0,NULL
108671,300001,Next,FALSE,1872,0,NULL
108672,300002,Next,FALSE,2459,0,NULL
108673,300002,Moncler,FALSE,2206,0,NULL
108674,300003,Boss,FALSE,3136,0,NULL
108675,300004,Chow Tai Fook,FALSE,5000,0,NULL
108676,300003,ZARA,FALSE,1732,0,NULL
108677,300002,Lululemon,FALSE,1735,0,NULL
108678,300004,Victoria's Secret,FALSE,4655,0,NULL
108679,300002,ZARA,FALSE,824,0,NULL
108680,300001,H&M,FALSE,3107,0,NULL
108681,300001,Bottega Veneta,FALSE,982,0,NULL
108682,300001,Moncler,FALSE,441,0,NULL
108683,300003,COACH,FALSE,400,0,NULL
108684,300002,Cartier,FALSE,4199,0,NULL
108685,300001,TAG Heuer,FALSE,2528,0,NULL
108686,300002,GUCCI,FALSE,2292,0,NULL
108687,300003,Levi's,FALSE,1794,0,NULL
108688,300001,Pandora,FALSE,1118,0,NULL
108689,300001,Armani,FALSE,517,0,NULL
108690,300002,Next,FALSE,1021,0,NULL
108691,300002,Lululemon,FALSE,3331,0,NULL
108692,300001,Yves Saint Laurent,FALSE,4792,0,NULL
108693,300004,Dior,FALSE,1240,0,NULL
108694,300001,Anta,FALSE,1157,0,NULL
108695,300003,Calvin Klein,FALSE,4622,0,NULL
108696,300001,Lao Feng Xiang,FALSE,613,0,NULL
108697,300004,Victoria's Secret,FALSE,2835,0,NULL
108698,300003,Tiffany & Co.,FALSE,764,0,NULL
108699,300001,Tommy Hilfiger,FALSE,2965,0,NULL
108700,300001,Fila,FALSE,1452,0,NULL
108701,300004,Givenchy,FALSE,4403,0,NULL
108702,300004,The North Face,FALSE,2289,0,NULL
108703,300002,Celine,FALSE,3080,0,NULL
108704,300002,Burberry,FALSE,3968,0,NULL
108705,300001,Calvin Klein,FALSE,2031,0,NULL
108706,300004,Ralph Lauren,FALSE,1327,0,NULL
108707,300002,Tiffany & Co.,FALSE,1179,0,NULL
108708,300003,Givenchy,FALSE,4729,0,NULL
108709,300002,Fila,FALSE,3438,0,NULL
108710,300004,Nike,FALSE,1097,0,NULL
108711,300002,Burberry,FALSE,1719,0,NULL
108712,300003,Yves Saint Laurent,FALSE,4244,0,NULL
108713,300004,GUCCI,FALSE,3143,0,NULL
108714,300002,Moncler,FALSE,1072,0,NULL
108715,300002,Rolex,FALSE,1759,0,NULL
108716,300004,Victoria's Secret,FALSE,4149,0,NULL
108717,300002,Puma,FALSE,30,0,NULL
108718,300003,Moncler,FALSE,4752,0,NULL
108719,300001,Givenchy,FALSE,2988,0,NULL
108720,300002,Ray-Ban,FALSE,3464,0,NULL
108721,300002,GUCCI,FALSE,1870,0,NULL
108722,300002,Calvin Klein,FALSE,583,0,NULL
108723,300001,Givenchy,FALSE,620,0,NULL
108724,300004,Tommy Hilfiger,FALSE,1512,0,NULL
108725,300001,The North Face,FALSE,783,0,NULL
108726,300002,Nike,FALSE,4882,0,NULL
108727,300004,UNIQLO,FALSE,2547,0,NULL
108728,300003,UNIQLO,FALSE,1014,0,NULL
108729,300004,Prada,FALSE,3391,0,NULL
108730,300001,UNIQLO,FALSE,1816,0,NULL
108731,300001,Next,FALSE,2216,0,NULL
108732,300003,Fila,FALSE,2827,0,NULL
108733,300003,Tommy Hilfiger,FALSE,2118,0,NULL
108734,300001,Anta,FALSE,157,0,NULL
108735,300003,Next,FALSE,4241,0,NULL
108736,300001,Bosideng,FALSE,1786,0,NULL
108737,300004,Nike,FALSE,4709,0,NULL
108738,300001,Pandora,FALSE,2561,0,NULL
108739,300002,Ray-Ban,FALSE,1411,0,NULL
108740,300001,Chow Tai Fook,FALSE,1752,0,NULL
108741,300003,GUCCI,FALSE,2073,0,NULL
108742,300004,Lao Feng Xiang,FALSE,4318,0,NULL
108743,300002,Dior,FALSE,1804,0,NULL
108744,300002,Victoria's Secret,FALSE,3034,0,NULL
108745,300002,ZARA,FALSE,1594,0,NULL
108746,300002,Lao Feng Xiang,FALSE,2159,0,NULL
108747,300003,Li Ning,FALSE,4513,0,NULL
108748,300003,Ralph Lauren,FALSE,3621,0,NULL
108749,300001,Skechers,FALSE,2122,0,NULL
108750,300002,Nike,FALSE,674,0,NULL
108751,300001,Michael Kors,FALSE,3865,0,NULL
108752,300002,COACH,FALSE,4924,0,NULL
108753,300004,Armani,FALSE,1908,0,NULL
108754,300002,Omega,FALSE,3916,0,NULL
108755,300001,Bottega Veneta,FALSE,3335,0,NULL
108756,300003,Lululemon,FALSE,4010,0,NULL
108757,300004,TAG Heuer,FALSE,4240,0,NULL
108758,300003,Lululemon,FALSE,4467,0,NULL
108759,300003,Lululemon,FALSE,1389,0,NULL
108760,300003,Hermès,FALSE,1518,0,NULL
108761,300002,Anta,FALSE,4643,0,NULL
108762,300003,GUCCI,FALSE,1886,0,NULL
108763,300002,Bottega Veneta,FALSE,1014,0,NULL
108764,300002,ZARA,FALSE,3257,0,NULL
108765,300003,Yves Saint Laurent,FALSE,3012,0,NULL
108766,300004,Louis Vuitton,FALSE,4423,0,NULL
108767,300004,Chow Tai Fook,FALSE,3352,0,NULL
108768,300004,Boss,FALSE,1881,0,NULL
108769,300002,H&M,FALSE,3180,0,NULL
108770,300004,GUCCI,FALSE,2851,0,NULL
108771,300002,Adidas,FALSE,1278,0,NULL
108772,300001,Nike,FALSE,4412,0,NULL
108773,300003,Next,FALSE,4641,0,NULL
108774,300003,Next,FALSE,4267,0,NULL
108775,300002,Tiffany & Co.,FALSE,894,0,NULL
108776,300001,Chow Tai Fook,FALSE,296,0,NULL
108777,300003,Tommy Hilfiger,FALSE,1873,0,NULL
108778,300002,Fila,FALSE,1056,0,NULL
108779,300001,H&M,FALSE,2428,0,NULL
108780,300003,Old Navy,FALSE,1631,0,NULL
108781,300003,ZARA,FALSE,3593,0,NULL
108782,300004,Chow Tai Fook,FALSE,1750,0,NULL
108783,300002,Bulgari,FALSE,2861,0,NULL
108784,300001,GUCCI,FALSE,3587,0,NULL
108785,300003,Old Navy,FALSE,2467,0,NULL
108786,300004,Bosideng,FALSE,98,0,NULL
108787,300003,UNIQLO,FALSE,4127,0,NULL
108788,300002,Omega,FALSE,1366,0,NULL
108789,300001,Van Cleef & Arpels,FALSE,1407,0,NULL
108790,300002,The North Face,FALSE,557,0,NULL
108791,300003,Armani,FALSE,2688,0,NULL
108792,300003,Li Ning,FALSE,2761,0,NULL
108793,300003,Old Navy,FALSE,4789,0,NULL
108794,300003,Dior,FALSE,2520,0,NULL
108795,300002,TAG Heuer,FALSE,1600,0,NULL
108796,300004,Yves Saint Laurent,FALSE,29,0,NULL
108797,300002,UNIQLO,FALSE,3393,0,NULL
108798,300004,Boss,FALSE,3672,0,NULL
108799,300004,The North Face,FALSE,1345,0,NULL
108800,300004,Bosideng,FALSE,2814,0,NULL
108801,300003,Yves Saint Laurent,FALSE,2558,0,NULL
108802,300002,Ray-Ban,FALSE,4735,0,NULL
108803,300004,Levi's,FALSE,520,0,NULL
108804,300003,Michael Kors,FALSE,4766,0,NULL
108805,300001,Moncler,FALSE,4517,0,NULL
108806,300001,Under Armour,FALSE,4201,0,NULL
108807,300002,Adidas,FALSE,917,0,NULL
108808,300003,Adidas,FALSE,1093,0,NULL
108809,300004,Old Navy,FALSE,483,0,NULL
108810,300001,Primark / Penney's,FALSE,3827,0,NULL
108811,300001,Lululemon,FALSE,3424,0,NULL
108812,300004,Hermès,FALSE,3746,0,NULL
108813,300003,COACH,FALSE,3904,0,NULL
108814,300001,Burberry,FALSE,3099,0,NULL
108815,300002,Nike,FALSE,135,0,NULL
108816,300002,Chow Tai Fook,FALSE,409,0,NULL
108817,300001,Givenchy,FALSE,4740,0,NULL
108818,300001,Chow Tai Fook,FALSE,2263,0,NULL
108819,300002,Lao Feng Xiang,FALSE,1854,0,NULL
108820,300001,Calvin Klein,FALSE,3786,0,NULL
108821,300001,Moncler,FALSE,469,0,NULL
108822,300004,Tommy Hilfiger,FALSE,3918,0,NULL
108823,300003,Victoria's Secret,FALSE,3399,0,NULL
108824,300001,Yves Saint Laurent,FALSE,877,0,NULL
108825,300003,Calvin Klein,FALSE,4339,0,NULL
108826,300004,Skechers,FALSE,83,0,NULL
108827,300002,Omega,FALSE,3878,0,NULL
108828,300002,Ralph Lauren,FALSE,4110,0,NULL
108829,300003,Lululemon,FALSE,2839,0,NULL
108830,300004,Lao Feng Xiang,FALSE,889,0,NULL
108831,300001,Louis Vuitton,FALSE,3804,0,NULL
108832,300002,Ray-Ban,FALSE,2553,0,NULL
108833,300004,Boss,FALSE,440,0,NULL
108834,300002,Pandora,FALSE,1174,0,NULL
108835,300002,Tommy Hilfiger,FALSE,1630,0,NULL
108836,300004,Ralph Lauren,FALSE,393,0,NULL
108837,300004,Chanel,FALSE,1830,0,NULL
108838,300002,Chow Tai Fook,FALSE,3591,0,NULL
108839,300004,Nike,FALSE,1780,0,NULL
108840,300004,Adidas,FALSE,3879,0,NULL
108841,300001,Victoria's Secret,FALSE,3247,0,NULL
108842,300001,Nike,FALSE,1808,0,NULL
108843,300002,Bosideng,FALSE,3990,0,NULL
108844,300002,Dior,FALSE,2747,0,NULL
108845,300003,Calvin Klein,FALSE,2884,0,NULL
108846,300003,Chanel,FALSE,3918,0,NULL
108847,300001,Fila,FALSE,2509,0,NULL
108848,300003,Ralph Lauren,FALSE,3149,0,NULL
108849,300001,Armani,FALSE,4475,0,NULL
108850,300003,H&M,FALSE,4702,0,NULL
108851,300004,Armani,FALSE,4556,0,NULL
108852,300004,Next,FALSE,3914,0,NULL
108853,300004,Cartier,FALSE,946,0,NULL
108854,300003,TAG Heuer,FALSE,1329,0,NULL
108855,300003,Boss,FALSE,2993,0,NULL
108856,300001,Bosideng,FALSE,2513,0,NULL
108857,300002,Fila,FALSE,897,0,NULL
108858,300003,Bosideng,FALSE,1802,0,NULL
108859,300003,TAG Heuer,FALSE,1251,0,NULL
108860,300003,COACH,FALSE,2766,0,NULL
108861,300001,Givenchy,FALSE,3686,0,NULL
108862,300002,Prada,FALSE,301,0,NULL
108863,300002,Moncler,FALSE,3197,0,NULL
108864,300004,Puma,FALSE,4076,0,NULL
108865,300003,Ralph Lauren,FALSE,1873,0,NULL
108866,300004,Fila,FALSE,3075,0,NULL
108867,300003,COACH,FALSE,3122,0,NULL
108868,300004,Chanel,FALSE,4323,0,NULL
108869,300004,Fila,FALSE,4722,0,NULL
108870,300002,Armani,FALSE,1972,0,NULL
108871,300003,Rolex,FALSE,4288,0,NULL
108872,300002,Levi's,FALSE,2140,0,NULL
108873,300001,Skechers,FALSE,176,0,NULL
108874,300004,TAG Heuer,FALSE,1891,0,NULL
108875,300002,Hermès,FALSE,4976,0,NULL
108876,300003,Van Cleef & Arpels,FALSE,4374,0,NULL
108877,300002,Calvin Klein,FALSE,2604,0,NULL
108878,300002,Skechers,FALSE,2241,0,NULL
108879,300002,H&M,FALSE,43,0,NULL
108880,300001,Chow Tai Fook,FALSE,2004,0,NULL
108881,300003,Givenchy,FALSE,4178,0,NULL
108882,300001,The North Face,FALSE,1251,0,NULL
108883,300004,H&M,FALSE,3444,0,NULL
108884,300001,Old Navy,FALSE,4445,0,NULL
108885,300004,Boss,FALSE,2372,0,NULL
108886,300002,Moncler,FALSE,4594,0,NULL
108887,300003,Old Navy,FALSE,2011,0,NULL
108888,300002,Celine,FALSE,2915,0,NULL
108889,300003,Calvin Klein,FALSE,1338,0,NULL
108890,300004,Li Ning,FALSE,3265,0,NULL
108891,300002,Cartier,FALSE,3004,0,NULL
108892,300004,Celine,FALSE,3749,0,NULL
108893,300002,Under Armour,FALSE,2476,0,NULL
108894,300002,Puma,FALSE,538,0,NULL
108895,300001,Tiffany & Co.,FALSE,4213,0,NULL
108896,300003,Moncler,FALSE,199,0,NULL
108897,300002,Tommy Hilfiger,FALSE,4790,0,NULL
108898,300001,Chow Tai Fook,FALSE,4663,0,NULL
108899,300002,Bulgari,FALSE,4446,0,NULL
108900,300001,Ralph Lauren,FALSE,2645,0,NULL
108901,300001,GUCCI,FALSE,4588,0,NULL
108902,300003,Next,FALSE,3793,0,NULL
108903,300002,COACH,FALSE,696,0,NULL
108904,300003,Ralph Lauren,FALSE,2732,0,NULL
108905,300003,Cartier,FALSE,4062,0,NULL
108906,300004,Pandora,FALSE,4791,0,NULL
108907,300003,Primark / Penney's,FALSE,620,0,NULL
108908,300001,Chow Tai Fook,FALSE,564,0,NULL
108909,300002,Ray-Ban,FALSE,4882,0,NULL
108910,300002,Skechers,FALSE,489,0,NULL
108911,300002,Armani,FALSE,102,0,NULL
108912,300001,Primark / Penney's,FALSE,4165,0,NULL
108913,300003,COACH,FALSE,4387,0,NULL
108914,300004,Chow Tai Fook,FALSE,222,0,NULL
108915,300001,Fila,FALSE,3310,0,NULL
108916,300003,Puma,FALSE,3261,0,NULL
108917,300002,Louis Vuitton,FALSE,4120,0,NULL
108918,300002,Armani,FALSE,1842,0,NULL
108919,300003,Puma,FALSE,3881,0,NULL
108920,300002,Van Cleef & Arpels,FALSE,1666,0,NULL
108921,300004,Boss,FALSE,3276,0,NULL
108922,300003,Burberry,FALSE,2761,0,NULL
108923,300004,Louis Vuitton,FALSE,2519,0,NULL
108924,300004,Ralph Lauren,FALSE,3393,0,NULL
108925,300004,Dior,FALSE,3425,0,NULL
108926,300004,Primark / Penney's,FALSE,90,0,NULL
108927,300004,Tommy Hilfiger,FALSE,1703,0,NULL
108928,300004,Tiffany & Co.,FALSE,1216,0,NULL
108929,300004,The North Face,FALSE,4501,0,NULL
108930,300001,Tommy Hilfiger,FALSE,2482,0,NULL
108931,300001,Givenchy,FALSE,1863,0,NULL
108932,300003,Tommy Hilfiger,FALSE,124,0,NULL
108933,300001,Rolex,FALSE,1625,0,NULL
108934,300003,Next,FALSE,530,0,NULL
108935,300003,Under Armour,FALSE,3580,0,NULL
108936,300003,Burberry,FALSE,1339,0,NULL
108937,300001,The North Face,FALSE,1634,0,NULL
108938,300001,UNIQLO,FALSE,1870,0,NULL
108939,300001,Van Cleef & Arpels,FALSE,1514,0,NULL
108940,300002,Armani,FALSE,775,0,NULL
108941,300003,ZARA,FALSE,2893,0,NULL
108942,300004,Chow Tai Fook,FALSE,3199,0,NULL
108943,300004,Li Ning,FALSE,4954,0,NULL
108944,300001,Prada,FALSE,2867,0,NULL
108945,300001,ZARA,FALSE,2799,0,NULL
108946,300004,Rolex,FALSE,531,0,NULL
108947,300002,Lululemon,FALSE,3174,0,NULL
108948,300004,Victoria's Secret,FALSE,447,0,NULL
108949,300003,Burberry,FALSE,1090,0,NULL
108950,300004,Old Navy,FALSE,3302,0,NULL
108951,300004,Yves Saint Laurent,FALSE,18,0,NULL
108952,300001,Louis Vuitton,FALSE,460,0,NULL
108953,300001,Louis Vuitton,FALSE,4249,0,NULL
108954,300001,Adidas,FALSE,1409,0,NULL
108955,300001,Cartier,FALSE,1814,0,NULL
108956,300001,Michael Kors,FALSE,961,0,NULL
108957,300003,Omega,FALSE,4202,0,NULL
108958,300001,Nike,FALSE,3086,0,NULL
108959,300003,Prada,FALSE,4482,0,NULL
108960,300004,Tommy Hilfiger,FALSE,3215,0,NULL
108961,300001,Calvin Klein,FALSE,1968,0,NULL
108962,300004,Victoria's Secret,FALSE,4544,0,NULL
108963,300002,H&M,FALSE,2164,0,NULL
108964,300002,TAG Heuer,FALSE,3948,0,NULL
108965,300002,Boss,FALSE,4052,0,NULL
108966,300001,Pandora,FALSE,3155,0,NULL
108967,300003,Old Navy,FALSE,4727,0,NULL
108968,300001,Chanel,FALSE,4623,0,NULL
108969,300004,Prada,FALSE,4185,0,NULL
108970,300004,Bosideng,FALSE,975,0,NULL
108971,300004,Ray-Ban,FALSE,2758,0,NULL
108972,300004,Boss,FALSE,2869,0,NULL
108973,300001,Michael Kors,FALSE,2611,0,NULL
108974,300001,Next,FALSE,866,0,NULL
108975,300004,Rolex,FALSE,1487,0,NULL
108976,300003,Moncler,FALSE,4339,0,NULL
108977,300003,Celine,FALSE,4377,0,NULL
108978,300004,Nike,FALSE,136,0,NULL
108979,300003,Skechers,FALSE,3875,0,NULL
108980,300004,Bosideng,FALSE,4688,0,NULL
108981,300001,Lao Feng Xiang,FALSE,379,0,NULL
108982,300003,Levi's,FALSE,3266,0,NULL
108983,300004,Bottega Veneta,FALSE,3707,0,NULL
108984,300002,Pandora,FALSE,4643,0,NULL
108985,300001,COACH,FALSE,959,0,NULL
108986,300004,Fila,FALSE,4997,0,NULL
108987,300002,Next,FALSE,4458,0,NULL
108988,300001,Michael Kors,FALSE,2992,0,NULL
108989,300004,Hermès,FALSE,1765,0,NULL
108990,300002,Dior,FALSE,2931,0,NULL
108991,300004,Omega,FALSE,4482,0,NULL
108992,300004,Omega,FALSE,131,0,NULL
108993,300001,Omega,FALSE,287,0,NULL
108994,300001,Givenchy,FALSE,2373,0,NULL
108995,300002,The North Face,FALSE,4812,0,NULL
108996,300004,Hermès,FALSE,4843,0,NULL
108997,300001,Chanel,FALSE,3634,0,NULL
108998,300002,The North Face,FALSE,3954,0,NULL
108999,300002,Burberry,FALSE,3004,0,NULL
109000,300001,GUCCI,FALSE,3680,0,NULL
109001,300002,Tommy Hilfiger,FALSE,3639,0,NULL
109002,300002,Chanel,FALSE,2839,0,NULL
109003,300002,Van Cleef & Arpels,FALSE,1157,0,NULL
109004,300003,Old Navy,FALSE,4468,0,NULL
109005,300003,Tiffany & Co.,FALSE,753,0,NULL
109006,300004,Armani,FALSE,1400,0,NULL
109007,300004,UNIQLO,FALSE,1185,0,NULL
109008,300004,Old Navy,FALSE,404,0,NULL
109009,300001,H&M,FALSE,1138,0,NULL
109010,300001,Chow Tai Fook,FALSE,1684,0,NULL
109011,300004,Lao Feng Xiang,FALSE,907,0,NULL
109012,300004,Nike,FALSE,1548,0,NULL
109013,300004,Burberry,FALSE,4787,0,NULL
109014,300004,Dior,FALSE,3455,0,NULL
109015,300003,Hermès,FALSE,3652,0,NULL
109016,300002,Michael Kors,FALSE,455,0,NULL
109017,300004,Lululemon,FALSE,648,0,NULL
109018,300001,COACH,FALSE,1662,0,NULL
109019,300001,Rolex,FALSE,1022,0,NULL
109020,300003,Hermès,FALSE,3710,0,NULL
109021,300004,The North Face,FALSE,1517,0,NULL
109022,300001,Celine,FALSE,4441,0,NULL
109023,300004,Givenchy,FALSE,22,0,NULL
109024,300002,Armani,FALSE,4345,0,NULL
109025,300002,Prada,FALSE,441,0,NULL
109026,300002,Armani,FALSE,2061,0,NULL
109027,300001,Old Navy,FALSE,2432,0,NULL
109028,300003,Old Navy,FALSE,4993,0,NULL
109029,300001,Bottega Veneta,FALSE,215,0,NULL
109030,300003,Bottega Veneta,FALSE,890,0,NULL
109031,300002,Ray-Ban,FALSE,4695,0,NULL
109032,300003,Primark / Penney's,FALSE,559,0,NULL
109033,300004,Tommy Hilfiger,FALSE,3296,0,NULL
109034,300003,Burberry,FALSE,3166,0,NULL
109035,300004,Puma,FALSE,4208,0,NULL
109036,300001,Hermès,FALSE,4992,0,NULL
109037,300003,Victoria's Secret,FALSE,4062,0,NULL
109038,300001,Givenchy,FALSE,4234,0,NULL
109039,300003,Nike,FALSE,1169,0,NULL
109040,300004,Fila,FALSE,1301,0,NULL
109041,300003,Celine,FALSE,3521,0,NULL
109042,300002,Omega,FALSE,4514,0,NULL
109043,300001,Old Navy,FALSE,1781,0,NULL
109044,300004,ZARA,FALSE,1786,0,NULL
109045,300003,Burberry,FALSE,2102,0,NULL
109046,300002,Victoria's Secret,FALSE,2171,0,NULL
109047,300002,Primark / Penney's,FALSE,2936,0,NULL
109048,300002,Tiffany & Co.,FALSE,2027,0,NULL
109049,300001,Under Armour,FALSE,139,0,NULL
109050,300001,Primark / Penney's,FALSE,394,0,NULL
109051,300003,Ralph Lauren,FALSE,3131,0,NULL
109052,300004,Dior,FALSE,3345,0,NULL
109053,300003,Nike,FALSE,2426,0,NULL
109054,300002,Hermès,FALSE,4178,0,NULL
109055,300001,COACH,FALSE,19,0,NULL
109056,300001,Tiffany & Co.,FALSE,4580,0,NULL
109057,300002,The North Face,FALSE,975,0,NULL
109058,300001,Ray-Ban,FALSE,742,0,NULL
109059,300004,Tiffany & Co.,FALSE,1627,0,NULL
109060,300004,Boss,FALSE,174,0,NULL
109061,300004,UNIQLO,FALSE,3727,0,NULL
109062,300004,Bosideng,FALSE,1941,0,NULL
109063,300003,Chow Tai Fook,FALSE,3401,0,NULL
109064,300003,Boss,FALSE,4687,0,NULL
109065,300002,Old Navy,FALSE,2261,0,NULL
109066,300001,Levi's,FALSE,4695,0,NULL
109067,300002,Nike,FALSE,2945,0,NULL
109068,300004,Louis Vuitton,FALSE,4563,0,NULL
109069,300001,Boss,FALSE,4390,0,NULL
109070,300001,ZARA,FALSE,461,0,NULL
109071,300002,Burberry,FALSE,3283,0,NULL
109072,300004,Bosideng,FALSE,3520,0,NULL
109073,300003,Victoria's Secret,FALSE,4203,0,NULL
109074,300003,Prada,FALSE,560,0,NULL
109075,300003,Chow Tai Fook,FALSE,3957,0,NULL
109076,300002,Pandora,FALSE,4240,0,NULL
109077,300003,Levi's,FALSE,88,0,NULL
109078,300002,Fila,FALSE,2735,0,NULL
109079,300003,Old Navy,FALSE,4188,0,NULL
109080,300004,H&M,FALSE,2475,0,NULL
109081,300004,Armani,FALSE,4426,0,NULL
109082,300001,TAG Heuer,FALSE,4892,0,NULL
109083,300003,ZARA,FALSE,202,0,NULL
109084,300004,Armani,FALSE,4391,0,NULL
109085,300004,Fila,FALSE,2093,0,NULL
109086,300002,Rolex,FALSE,329,0,NULL
109087,300003,COACH,FALSE,2767,0,NULL
109088,300004,Li Ning,FALSE,2444,0,NULL
109089,300004,Burberry,FALSE,35,0,NULL
109090,300002,UNIQLO,FALSE,2082,0,NULL
109091,300004,Fila,FALSE,3120,0,NULL
109092,300002,Next,FALSE,630,0,NULL
109093,300003,Levi's,FALSE,2822,0,NULL
109094,300003,Prada,FALSE,414,0,NULL
109095,300004,GUCCI,FALSE,4854,0,NULL
109096,300003,Hermès,FALSE,4786,0,NULL
109097,300004,Omega,FALSE,2502,0,NULL
109098,300004,Anta,FALSE,3169,0,NULL
109099,300004,Next,FALSE,4265,0,NULL
109100,300004,Anta,FALSE,1226,0,NULL
109101,300002,Cartier,FALSE,4827,0,NULL
109102,300004,Skechers,FALSE,1468,0,NULL
109103,300001,Skechers,FALSE,979,0,NULL
109104,300003,Tiffany & Co.,FALSE,1249,0,NULL
109105,300004,Levi's,FALSE,4107,0,NULL
109106,300004,ZARA,FALSE,3250,0,NULL
109107,300004,Yves Saint Laurent,FALSE,598,0,NULL
109108,300004,Chanel,FALSE,4903,0,NULL
109109,300002,The North Face,FALSE,3337,0,NULL
109110,300002,Skechers,FALSE,2278,0,NULL
109111,300001,Next,FALSE,2923,0,NULL
109112,300003,Louis Vuitton,FALSE,4522,0,NULL
109113,300001,Michael Kors,FALSE,146,0,NULL
109114,300002,Chow Tai Fook,FALSE,3674,0,NULL
